상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,판매수량,카테고리
실버팁 메쉬 스니커즈,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510175&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=bml%2BW15D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010021122.gif?1711443117,,59000,,1,"화이트, 그레이",0,SHOES/BAG > SHOES
아이쥬 베이직 로퍼,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510151&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=amd3U1Q%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010021112.gif?1711358075,,32000,,0,"아이보리,크림, 핑크, 그레이, 연그레이, 블랙",0,SHOES/BAG > SHOES
파스텔무드 천연 소가죽 로퍼,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=509832&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=bmp7W15N,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010021062.gif?1707968877,,88000,,0,"베이지, 옐로우, 핑크, 소라, 민트, 블랙",0,SHOES/BAG > SHOES
디프네 클래식 소가죽 로퍼,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=509488&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=bml9W19E,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010021052.gif?1703147756,,55000,,1,"베이지, 브라운, 블랙",0,SHOES/BAG > SHOES
엣지스웨이드 스틸레토,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508726&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=bml6W19F,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010020972.gif?1699262700,46000,32200,30,0,"카키, 브라운, 블랙, 베이지",0,SHOES/BAG > SHOES
코마드 오버솔통굽부츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508627&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=bm95W19G,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010020962.gif?1698661886,,74800,,1,"머스타드,골드, 블랙",0,SHOES/BAG > SHOES
올드머니 고프코어스니커즈,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508558&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=aGl3Ul8%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010020942.gif?1698139442,,42000,,0,"그레이, 데님연청, 핑크",0,SHOES/BAG > SHOES
코아나 드라이빙로퍼,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508076&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=bWp3Ulg%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010020862.gif?1693309213,24000,16800,30,0,"화이트, 베이지, 머스타드,골드, 블랙",0,SHOES/BAG > SHOES
린느무드 소가죽콤비로퍼,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508059&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=Zm93Ulk%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010020852.gif?1693212792,,61800,,1,"화이트, 베이지, 블랙",0,SHOES/BAG > SHOES
머에핀 플랫폼샌들,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=507707&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=aWx3Ulo%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010020792.gif?1687249730,,19900,,12,"아이보리,크림, 카키, 블랙",0,SHOES/BAG > SHOES
레인우버 젤리스트랩샌들,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=507584&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=bmp4W19D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010020782.gif?1685955739,,22000,,3,"아이보리,크림, 로즈골드, 라임, 블랙",0,SHOES/BAG > SHOES
투라이트 통굽쪼리슬리퍼,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=507419&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=a2h3UlQ%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010020662.gif?1684316026,,10800,,4,"화이트, 블랙",0,SHOES/BAG > SHOES
마티에르 스트랩슬리퍼,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=507364&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=bmp5W19N,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010020652.gif?1684140194,,46000,,0,"아이보리,크림, 옐로우, 연핑크, 블랙",0,SHOES/BAG > SHOES
