상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,판매수량,카테고리
그레이시 퍼프 티셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510174&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=Zmp3UF4%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070036302.gif?1711442193,,17800,,0,"아이보리,크림, 블랙",0,TOP > 무지티
[1+1할인][4종택1]페너스트 울트라스트레치 베이직 티셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510039&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=bm19W11H,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070036202.gif?1742898882,,19800,,35,"화이트, 베이지, 딥오렌지, 그레이, 와인, 브라운, 챠콜, 블랙",0,TOP > 무지티
비스코스 코튼 가오리핏 소매 롤업 티셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510017&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=bmt%2BW11A,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070036192.gif?1710134068,,28000,,7,"화이트, 챠콜, 블랙",0,TOP > 무지티
비스코스 코튼 나그랑 티셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510010&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=bWp3UFk%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070036212.gif?1709815749,,34000,,5,"블랙, 화이트",0,TOP > 무지티
뷰트 비스코스 코튼 티셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=509860&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=bm16W11C,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070036112.gif?1708418695,,19800,,22,"아이보리,크림, 연카키, 블랙",0,TOP > 무지티
[2종택1][made]보들보들 레이온 스판티셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=509842&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=bm58W11D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070036082.gif?1709021856,,14800,,34,"아이보리,크림, 카멜, 그레이, 블랙",0,TOP > 무지티
[1+1]킹텐션 골지5부티셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=509300&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=bmh8W11M,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070037522.gif?1730360550,29600,26700,10,20,,0,TOP > 무지티
레이먼스 루즈핏티셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508225&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=a2h3UFU%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070035642.gif?1695629450,18000,9800,46,5,"화이트, 레드, 블랙",0,TOP > 무지티
킹텐션 골지5부티셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508047&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=Z2d3U1w%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070035512.gif?1692880475,,14800,,20,"화이트, 그레이, 블랙",0,TOP > 무지티
숄더패드 언발캡티셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=507522&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=bml7W15F,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070035202.gif?1685092507,,19800,,0,"화이트, 그레이, 블랙",0,TOP > 무지티
베이포 투웨이스판티셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=507441&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=aGV%2FUw%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070034982.gif?1684488176,,19800,,6,"화이트, 블랙",0,TOP > 무지티
[made]레전드 루즈핏긴팔/반팔트임티셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=506802&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=aGt3U18%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070034672.gif?1678677390,42800,14800,65,70,"아이보리,크림, 핑크, 퍼플, 그레이, 블랙",0,TOP > 무지티
[made]무지레이어드 U넥롱티셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=506773&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=bm50W15A,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070034652.gif?1689297225,,14800,,106,"아이보리,크림, 그레이, 블랙",0,TOP > 무지티
[made]어반유넥 레이온패드티셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=505543&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=bmh8W15B,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070035082.gif?1666743778,27800,14800,47,4,"화이트, 그레이, 블랙",0,TOP > 무지티
[made]울텐셀 날라리폴라티셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=505358&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=bmp%2BW15C,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070034152.gif?1701734820,,29800,,30,"딥브라운, 그레이, 블랙",0,TOP > 무지티
믹스투 단가라티셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=505041&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=bm11W15D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070034022.gif?1659951853,24800,17400,30,11,"레드, 네이비",0,TOP > 무지티
차르니 U넥7부티셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=505036&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=bW13U1Q%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070034012.gif?1659949634,,12800,,59,"아이보리,크림, 연두, 코코아, 블랙",0,TOP > 무지티
[1+1][made]레전드 루즈핏반팔트임티셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=505002&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=bmx%2FW15N,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070034002.gif?1678410024,42800,19800,54,29,"아이보리,크림, 핑크, 퍼플, 그레이, 블랙",0,TOP > 무지티
베니아 퍼프반팔티셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=503650&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=a2l3Ulw%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070033312.gif?1645522091,,19800,,7,"연베이지, 오렌지, 블랙",0,TOP > 무지티
레이어드킹 U넥롱티셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=503555&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=bmh%2FW19F,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070033262.gif?1700015227,,14800,,78,"아이보리,크림, 그레이, 블랙",0,TOP > 무지티
[made]로키스 반목티셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=502699&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=bWd3Ul4%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070035052.gif?1684919208,29800,5900,80,18,"아이보리,크림, 레드, 네이비",0,TOP > 무지티
차차 스판폴라티셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=502529&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=bmt3Ul8%3D,"FREE,L 사이즈 있어요~!",//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070032822.gif?1664962168,23900,19800,17,217,"아이보리,크림, 머스타드,골드, 브라운, 블랙, 연카키, 딥핑크, 그레이",0,TOP > 무지티
글레즈 모달라운드티셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=502307&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=a2p3Ulg%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070032672.gif?1666081661,,18000,,92,"아이보리,크림, 카멜, 블랙",0,TOP > 무지티
제이니 퍼프티셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=501177&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=amV%2BVA%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070031842.gif?1618304181,,19800,,84,"아이보리,크림, 민트, 블랙",0,TOP > 무지티
베리온 티셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=501062&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=bml6W19C,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070031712.gif?1617593964,,10000,,120,"아이보리,크림, 옐로우, 소라, 연퍼플, 블랙",0,TOP > 무지티
아이스쿨링 슬리브[여우휘트니스1탄]LC,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=497785&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=bm97W19D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070030722.gif?1607909137,,3400,80,16,,0,TOP > 무지티
플렉스 슬리브[여우휘트니스5탄]MP,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=497755&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=bmx6W19M,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070030772.gif?1607908861,,3200,80,13,연핑크,0,TOP > 무지티
아이스쿨링 슬리브[여우휘트니스1탄]RG,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=497754&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=aGp3UlU%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070030732.gif?1607669327,,3400,80,24,연그레이,0,TOP > 무지티
플렉스 슬리브[여우휘트니스5탄]MBK,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=497753&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=bGl3VVw%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070030762.gif?1607909329,,3200,80,22,챠콜,0,TOP > 무지티
도우 뒷절개 패치 티셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512499&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=aGt3VV0%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070037892.jpg?1743408842,,,,0,"아이보리,크림, 블랙",0,TOP > 무지티
파스티 보트넥 긴팔 시스루 티셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512446&xcode=001&mcode=007&scode=&type=X&sort=manual&cur_code=001007&search=&GfDT=bmp1W1hG,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010070037842.gif?1742864492,,,,0,"아이보리,크림, 베이지, 연카키, 블랙",0,TOP > 무지티
