상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,판매수량,카테고리
프랜 보카시 울 라운드 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511485&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=a2l3UFw%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010067752.gif?1728900579,,38000,,4,"베이지, 라임, 옐로우",0,KNIT/CARDIGAN > 니트
리즈널 배색라인 루즈핏 라운드 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511469&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=bm54W11F,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010067742.jpg?1734397627,62000,49600,20,4,"챠콜, 아이보리,크림",0,KNIT/CARDIGAN > 니트
[2종택1]레블렌 베이직 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511381&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=amt3UF4%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010067662.gif?1726732076,,22800,,1,"아이보리,크림, 진베이지, 카키, 그레이, 레드, 네이비, 브라운, 블랙",0,KNIT/CARDIGAN > 니트
홀가먼트 양두 반팔니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511354&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=bm10W11H,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010067652.gif?1726048534,,49800,,0,"그린, 그레이, 블랙",0,KNIT/CARDIGAN > 니트
오늘도픽 베이직골지니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511229&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=bm19W11A,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010067562.gif?1724302537,,39600,,9,"아이보리,크림, 베이지, 브라운, 그레이, 블랙, 오렌지",0,KNIT/CARDIGAN > 니트
[2종택1][made]산디에고 비스코스 7부 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510265&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=bGd3UFk%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010053932.gif?1712196047,,19800,,29,"아이보리,크림, 베이지, 핑크, 소라, 블랙",0,KNIT/CARDIGAN > 니트
[SET15%][made]윌셔 비스코스 브이넥 니트나시+몽네 파우더워싱 세미와이드 데님팬츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510249&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=bGZ3UFo%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010020021052.gif?1744080952,68700,58400,15,0,,0,KNIT/CARDIGAN > 니트
[made]마르코스 배색라인 단추 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510239&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=bW53UFs%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010054182.gif?1712046764,,29800,,6,"화이트, 베이지, 블랙",0,KNIT/CARDIGAN > 니트
[made]르바바라 자수 반팔 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510209&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=aWZ3UFQ%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010054162.gif?1711628593,24900,19800,20,0,"베이지, 그레이, 네이비",0,KNIT/CARDIGAN > 니트
[2종택1]너드 케이블 자수 꽈배기 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=509830&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=aW53UFU%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010053942.gif?1710385613,,29800,,56,"화이트, 연그레이, 베이지, 블루, 네이비, 블랙",0,KNIT/CARDIGAN > 니트
