상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,판매수량,카테고리
클래시크 무드 스트라이프 셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511969&xcode=140&mcode=001&scode=&type=Y&sort=manual&cur_code=140001&search=&GfDT=b2V5UA%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010060050612.gif?1733467008,,52800,,0,"베이지, 네이비",0,SHIRT/BLOUSE > 셔츠
벨디드 포켓스티치 레이온 셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511409&xcode=140&mcode=001&scode=&type=Y&sort=manual&cur_code=140001&search=&GfDT=aWZ3VV4%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010060050462.gif?1727077791,,34800,,7,"화이트, 브라운",0,SHIRT/BLOUSE > 셔츠
폴드 오버핏 체크셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511309&xcode=140&mcode=001&scode=&type=Y&sort=manual&cur_code=140001&search=&GfDT=bml4W1hH,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010060050402.gif?1725265325,,41800,,3,"블랙, 브라운",0,SHIRT/BLOUSE > 셔츠
힐트 레이온 포켓 셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511244&xcode=140&mcode=001&scode=&type=Y&sort=manual&cur_code=140001&search=&GfDT=bmh9W1hA,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010060050352.gif?1724408225,,39800,,13,"베이지, 챠콜",0,SHIRT/BLOUSE > 셔츠
버핏 바스락 히든 포켓 셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511207&xcode=140&mcode=001&scode=&type=Y&sort=manual&cur_code=140001&search=&GfDT=bmh9W1hB,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010060050292.gif?1724054283,,29800,,1,"옐로우, 베이지",0,SHIRT/BLOUSE > 셔츠
피얼드 비스코스 진주 타이셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=509828&xcode=140&mcode=001&scode=&type=Y&sort=manual&cur_code=140001&search=&GfDT=bmt%2BW1hC,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010060049752.gif?1707889608,,29800,,5,"화이트, 스카이",0,SHIRT/BLOUSE > 셔츠
페이르 코튼롱셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508242&xcode=140&mcode=001&scode=&type=Y&sort=manual&cur_code=140001&search=&GfDT=bmx9W1hD,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010060048522.gif?1694763072,,32800,,0,"화이트, 데님연청, 블랙",0,SHIRT/BLOUSE > 셔츠
엠보러브자수 스트라이프셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=506571&xcode=140&mcode=001&scode=&type=Y&sort=manual&cur_code=140001&search=&GfDT=Z253VVQ%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010060045702.gif?1736748495,,29800,,3,"핑크, 블루, 네이비, 민트, 베이지",0,SHIRT/BLOUSE > 셔츠
[made]스텐다드어텀 컬러셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=505091&xcode=140&mcode=001&scode=&type=Y&sort=manual&cur_code=140001&search=&GfDT=bm96W1hN,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010060039922.gif?1663811965,,19800,,408,"아이보리,크림, 베이지, 소라, 핑크, 브라운, 네이비, 블랙",0,SHIRT/BLOUSE > 셔츠
드올 베이직셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=503529&xcode=140&mcode=001&scode=&type=Y&sort=manual&cur_code=140001&search=&GfDT=bW53VFw%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010060041072.gif?1643882519,,19800,,3,"아이보리,크림, 핑크, 카키",0,SHIRT/BLOUSE > 셔츠
[made]르베넌 스트라이프크롭셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=505231&xcode=140&mcode=001&scode=&type=Y&sort=manual&cur_code=140001&search=&GfDT=bWZ3VF0%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010060039842.gif?1684919186,,,,17,"아이보리,크림, 네이비",0,SHIRT/BLOUSE > 셔츠
튜닉 핀턱 슬리브 오버핏 셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512453&xcode=140&mcode=001&scode=&type=Y&sort=manual&cur_code=140001&search=&GfDT=bWd3VF4%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010060050862.gif?1743036118,,,,0,"아이보리,크림",0,SHIRT/BLOUSE > 셔츠
로윌 스트라이프 오버핏셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512519&xcode=140&mcode=001&scode=&type=Y&sort=manual&cur_code=140001&search=&GfDT=bm95W1lH,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010060050882.gif?1743669171,,,,0,"스카이, 연두",0,SHIRT/BLOUSE > 셔츠
콘디 원포켓 크롭 데님셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512546&xcode=140&mcode=001&scode=&type=Y&sort=manual&cur_code=140001&search=&GfDT=bmt4W1lA,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010060050922.gif?1744192967,,,,0,블루,0,SHIRT/BLOUSE > 셔츠
