상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,판매수량,카테고리_대분류,카테고리_소분류,카테고리_전체
(단가라ver.)코스에그 자수 투웨이 니트집업 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512060&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=a2Z3U1k%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030012312.gif?1735524475,,29800,,1,"그레이, 레드, 데님1, 네이비, 블랙",0,KNIT/CARDIGAN,가디건,KNIT/CARDIGAN > 가디건
[SET15%]우스트 펀칭 라운드 니트가디건+워시드 와이드 버뮤다 데님팬츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510103&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=amV%2FVw%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030012612.gif?1744020256,93800,79800,15,15,,0,KNIT/CARDIGAN,가디건,KNIT/CARDIGAN > 가디건
[made]디어레쉬 울니트 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508718&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=a2V%2FVg%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030005142.gif?1699834299,,38000,,18,"그레이, 그린",0,KNIT/CARDIGAN,가디건,KNIT/CARDIGAN > 가디건
너브 뜨개니트가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=507373&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=a2x3U1Q%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030005662.gif?1690502798,,22000,,46,"화이트, 베이지",0,KNIT/CARDIGAN,가디건,KNIT/CARDIGAN > 가디건
루아덴 집업가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=497385&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=amZ3U1U%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030006772.gif?1607473883,,34800,,280,"베이지, 그레이, 네이비",0,KNIT/CARDIGAN,가디건,KNIT/CARDIGAN > 가디건
크린 시어 라운드 니트 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512436&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=Z2Z3Ulw%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030012552.jpg?1742654463,,34800,,0,"화이트, 레드, 연두, 데님연청, 블루, 블랙",0,KNIT/CARDIGAN,가디건,KNIT/CARDIGAN > 가디건
트리 게이지 볼륨 크롭 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511975&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bm57W19F,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030012262.gif?1733732941,,48000,,0,"아이보리,크림, 브라운, 챠콜",0,KNIT/CARDIGAN,가디건,KNIT/CARDIGAN > 가디건
에트 배색 니트집업 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511578&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=aGZ3Ul4%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030012012.gif?1729503785,,36800,,41,"연베이지, 그레이",0,KNIT/CARDIGAN,가디건,KNIT/CARDIGAN > 가디건
쿠니 브이넥 단가라 울 니트 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511551&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bmp0W19H,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030011992.gif?1730178611,,36000,,2,"브라운, 그레이",0,KNIT/CARDIGAN,가디건,KNIT/CARDIGAN > 가디건
유러피안 케이블 울 니트 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511464&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bm51W19A,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030011952.gif?1729590639,,29800,,36,,0,KNIT/CARDIGAN,가디건,KNIT/CARDIGAN > 가디건
포피스 울 니트 퍼피자수 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511440&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bm54W19B,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030011942.gif?1729586764,,44800,,46,"레드, 블랙",0,KNIT/CARDIGAN,가디건,KNIT/CARDIGAN > 가디건
헤어리 터틀넥 단가라 니트집업 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511400&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bm1%2FW19C,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030011912.gif?1726819970,,29800,,18,,0,KNIT/CARDIGAN,가디건,KNIT/CARDIGAN > 가디건
가볍고 따뜻한 울소재[32%울함유] 파인 울 클래식 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511374&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=ZmV%2BVg%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030011892.gif?1726223295,,39800,,10,"연베이지, 레드, 그레이",0,KNIT/CARDIGAN,가디건,KNIT/CARDIGAN > 가디건
[made]알마 카라 니트가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510367&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=Z293UlQ%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030005262.gif?1713343181,,29800,,12,"베이지, 네이비",0,KNIT/CARDIGAN,가디건,KNIT/CARDIGAN > 가디건
레이스 리본 니트가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=509993&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=am13UlU%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030006342.gif?1709626640,,29800,,28,"데님연청, 퍼플",0,KNIT/CARDIGAN,가디건,KNIT/CARDIGAN > 가디건
블레터 베이직 브이넥 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=509793&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bmh8W1hE,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030008212.gif?1707121196,,24800,,0,"아이보리,크림, 오렌지, 연카키, 그레이, 블랙",0,KNIT/CARDIGAN,가디건,KNIT/CARDIGAN > 가디건
더빈 램스울 브이넥 니트가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508925&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=aGl3VV0%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030005852.gif?1700209289,,52800,,0,"베이지, 브라운, 그레이",0,KNIT/CARDIGAN,가디건,KNIT/CARDIGAN > 가디건
[1+1]멜리드 소프트버튼가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508347&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bm98W1hG,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030007302.gif?1696409129,19600,9800,50,8,"화이트, 그레이, 블랙",0,KNIT/CARDIGAN,가디건,KNIT/CARDIGAN > 가디건
[made]유러브미 단가라니트가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508233&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bWp3VV8%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030005282.gif?1695372620,42800,30000,30,7,"아이보리,크림, 브라운, 블랙",0,KNIT/CARDIGAN,가디건,KNIT/CARDIGAN > 가디건
[made]어텀베리 물결골지울니트가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508182&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bGp3VVg%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030005272.gif?1695082063,29800,20900,30,5,"아이보리,크림, 브라운, 챠콜",0,KNIT/CARDIGAN,가디건,KNIT/CARDIGAN > 가디건
시어무드 브이넥가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=507434&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bm19W1hB,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030008972.gif?1686746686,,19800,,147,"화이트, 소라, 그레이, 블랙",0,KNIT/CARDIGAN,가디건,KNIT/CARDIGAN > 가디건
에어카사리 단가라가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=507089&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=ZmV5Vw%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030009442.gif?1680684576,,26000,,0,"연카키, 블루, 블랙",0,KNIT/CARDIGAN,가디건,KNIT/CARDIGAN > 가디건
꼬리사 하트버튼가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=507076&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bm5%2FW1hD,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030005602.gif?1680596270,,44000,,2,"아이보리,크림, 핑크, 블랙",0,KNIT/CARDIGAN,가디건,KNIT/CARDIGAN > 가디건
[made]포스트 라운드니트가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=505180&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=a2h3VVQ%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030005322.gif?1703808848,,21800,,261,"아이보리,크림, 오렌지, 데님진청, 그레이, 블랙",0,KNIT/CARDIGAN,가디건,KNIT/CARDIGAN > 가디건
요미 트리플배색가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=504071&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bWp3VVU%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030009752.gif?1649897370,,45800,,13,"핑크, 베이지",0,KNIT/CARDIGAN,가디건,KNIT/CARDIGAN > 가디건
투마로어 라운드가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=503419&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bm13VFw%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030010802.gif?1642150551,,29800,,17,"아이보리,크림, 연두, 네이비, 블랙",0,KNIT/CARDIGAN,가디건,KNIT/CARDIGAN > 가디건
오드민 꽈배기가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=500417&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=am13VF0%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030009652.gif?1612254880,,32800,,61,"진한크림, 딥핑크, 옐로우, 연카키, 코코아",0,KNIT/CARDIGAN,가디건,KNIT/CARDIGAN > 가디건
메이베르 스트라이프 니트가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512471&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bGZ3VF4%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030012582.gif?1743555503,,,,0,"진한크림, 그레이",0,KNIT/CARDIGAN,가디건,KNIT/CARDIGAN > 가디건
엘파이 골지모달가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508198&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bm91W1lH,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030009592.gif?1694514561,,,,33,"베이지, 그레이, 챠콜",0,KNIT/CARDIGAN,가디건,KNIT/CARDIGAN > 가디건
,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510156&xcode=113&mcode=003&scode=&search=&GfDT=bm1%2FW18%3D,,https://cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010080000062.gif?1711358411,,,,0,"베이지, 핑크, 데님연청, 옐로우, 형광연두",0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=504169&xcode=113&mcode=003&scode=&search=&GfDT=bm98W1g%3D,,https://cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010080001692.gif?1650623632,,,,0,"아이보리,크림, 민트, 베이지, 블랙",0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512507&xcode=113&mcode=003&scode=&search=&GfDT=ZmV4,,https://cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010080002292.gif?1743480336,,,,0,"아이보리,크림, 그레이",0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510793&xcode=113&mcode=003&scode=&search=&GfDT=aWV7,,https://cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010080000092.gif?1717064171,,,,0,"아이보리,크림, 연카키",0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510640&xcode=113&mcode=003&scode=&search=&GfDT=a2p3Vg%3D%3D,,https://cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010080002132.gif?1730362945,,,,0,,0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510838&xcode=113&mcode=003&scode=&search=&GfDT=aGh3UQ%3D%3D,,https://cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010080000192.gif?1721098174,,,,0,"베이지, 블랙, 데님1, 그린, 화이트",0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
넛트 스카시니트베스트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=502189&xcode=113&mcode=003&scode=&search=&GfDT=bGx3UA%3D%3D,,https://cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010080000452.gif?1680828375,,29800,,408,"아이보리,크림, 브라운, 블랙",0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
리프 스카시 니트 베스트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512599&xcode=113&mcode=003&scode=&search=&GfDT=bmp%2BW14%3D,,https://cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010080002332.gif?1744878184,,24800,,0,"아이보리,크림, 브라운, 블랙",0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
[made]에버리 펀칭 뜨개 버튼 니트 나시,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510838&xcode=113&mcode=003&scode=&type=Y&sort=manual&cur_code=113003&search=&GfDT=amp3UQ%3D%3D,,https://cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010080000192.gif?1721098174,,19800,,328,"베이지, 블랙, 데님1, 그린, 화이트",0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
넛트 스카시니트베스트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=502189&xcode=113&mcode=003&scode=&type=Y&sort=manual&cur_code=113003&search=&GfDT=bm50W10%3D,,https://cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010080000452.gif?1680828375,,29800,,408,"아이보리,크림, 브라운, 블랙",0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
리프 스카시 니트 베스트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512599&xcode=113&mcode=003&scode=&type=Y&sort=manual&cur_code=113003&search=&GfDT=Zmx3Uw%3D%3D,,https://cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010080002332.gif?1744878184,,24800,,0,"아이보리,크림, 브라운, 블랙",0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
우드버튼 케이블 니트 베스트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512507&xcode=113&mcode=003&scode=&type=Y&sort=manual&cur_code=113003&search=&GfDT=Z2x3Ug%3D%3D,,https://cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010080002292.gif?1743480336,,28000,,3,"아이보리,크림, 그레이",0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
[made]고시케 펀칭 니트베스트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510156&xcode=113&mcode=003&scode=&type=Y&sort=manual&cur_code=113003&search=&GfDT=bml8W1g%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010080000062.gif?1711358411,,29800,,36,"베이지, 핑크, 데님연청, 옐로우, 형광연두",0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
오르디 배색니트베스트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508070&xcode=113&mcode=003&scode=&type=Y&sort=manual&cur_code=113003&search=&GfDT=bWV4,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010080000992.gif?1693298378,,24800,,144,"베이지, 브라운, 블랙",0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
모어링 골지 울 니트 베스트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512384&xcode=113&mcode=003&scode=&type=Y&sort=manual&cur_code=113003&search=&GfDT=bmp5W1o%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010080002242.jpg?1741906697,,19800,,5,"베이지, 챠콜, 그레이",0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
어텀컬러 단추니트베스트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=505083&xcode=113&mcode=003&scode=&type=Y&sort=manual&cur_code=113003&search=&GfDT=a2t3Vg%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010080000922.gif?1661420768,,14800,,559,"화이트, 블랙, 핑크, 그린",0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
플리온 니트베스트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=504169&xcode=113&mcode=003&scode=&type=Y&sort=manual&cur_code=113003&search=&GfDT=aWd3WQ%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010080001692.gif?1650623632,,29800,,453,"아이보리,크림, 민트, 베이지, 블랙",0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
코빈 짜임 니트 베스트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512399&xcode=113&mcode=003&scode=&type=Y&sort=manual&cur_code=113003&search=&GfDT=bWd3WA%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010080002262.jpg?1742289443,,29800,,3,"연베이지, 그린, 네이비",0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
[1+1]어텀컬러 단추니트베스트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510640&xcode=113&mcode=003&scode=&type=Y&sort=manual&cur_code=113003&search=&GfDT=bm94W11E,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010080002132.gif?1730362945,29600,26700,10,561,,0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
피츠넛 배색니트베스트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=503573&xcode=113&mcode=003&scode=&type=Y&sort=manual&cur_code=113003&search=&GfDT=bml4W11F,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010080001762.gif?1648793993,,33000,,397,"아이보리,크림, 네이비",0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
하루에 울니트 베스트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=499344&xcode=113&mcode=003&scode=&type=Y&sort=manual&cur_code=113003&search=&GfDT=Z2p3UF4%3D,램스울 소재로 정직한 스탠다드 V넥,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010080000332.gif?1645145474,,19800,,682,"베이지, 그레이",0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
델라인 꽈배기니트베스트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=496076&xcode=113&mcode=003&scode=&type=Y&sort=manual&cur_code=113003&search=&GfDT=bml5W11H,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010080000602.jpg?1607674031,,26800,,585,"아이보리,크림, 베이지, 그레이",0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
[made]레이지 브이넥 니트 베스트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510793&xcode=113&mcode=003&scode=&type=Y&sort=manual&cur_code=113003&search=&GfDT=a2x3UFg%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010080000092.gif?1717064171,,19800,,6,"아이보리,크림, 연카키",0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
디로즈 브이넥 니트베스트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=509995&xcode=113&mcode=003&scode=&type=Y&sort=manual&cur_code=113003&search=&GfDT=bWV8VA%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010080000622.gif?1709637305,,19800,,0,"아이보리,크림, 그린, 네이비, 브라운, 블랙",0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
펠런 단가라 니트 베스트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512603&xcode=113&mcode=003&scode=&type=Y&sort=manual&cur_code=113003&search=&GfDT=bm98W11C,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010080002342.jpg?1744881588,33000,28100,15,0,"아이보리,크림, 네이비, 그레이",0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
우에아 뷔스티에 니트 세트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512454&xcode=113&mcode=003&scode=&type=Y&sort=manual&cur_code=113003&search=&GfDT=Z2p3UFs%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068742.gif?1742896830,,29800,,2,"그레이, 데님연청, 네이비",0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
드랑 브이넥 니트 베스트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512396&xcode=113&mcode=003&scode=&type=Y&sort=manual&cur_code=113003&search=&GfDT=bm10W11M,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010080002252.gif?1742466535,,24800,,1,"아이보리,크림, 베이지, 블랙",0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
페스토 브이 울 니트 베스트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512206&xcode=113&mcode=003&scode=&type=Y&sort=manual&cur_code=113003&search=&GfDT=Z2x3UFU%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010080002192.gif?1737700130,,19800,,21,"베이지, 그레이",0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
킨포드 브이넥 니트 베스트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512574&xcode=113&mcode=003&scode=&type=Y&sort=manual&cur_code=113003&search=&GfDT=bmh8W15E,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010080002322.gif?1744620602,,24000,,0,"아이보리,크림, 베이지, 연두, 네이비",0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
포튼 오버핏 브이넥 니트 베스트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511838&xcode=113&mcode=003&scode=&type=Y&sort=manual&cur_code=113003&search=&GfDT=bmt%2FW15F,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010080002142.gif?1731642011,,19800,,1,"데님연청2, 블랙, 아이보리,크림",0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
코노아 바이오워싱 단추 린넨베스트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510457&xcode=113&mcode=003&scode=&type=Y&sort=manual&cur_code=113003&search=&GfDT=a253U14%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010080001152.gif?1713776621,,75000,,0,"브라운, 챠콜",0,KNIT/CARDIGAN,베스트,KNIT/CARDIGAN > 베스트
