상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,카테고리_대분류,카테고리_소분류,카테고리_전체
,https://baddiary.com/product/%EC%B9%B4%EB%B0%80%EB%9D%BC-%EC%A0%90%ED%94%84%EC%88%98%ED%8A%B8%EA%B8%B0%EB%B3%B8%EA%B8%B0%EB%AA%A8sl/19606/category/48/display/1/,,https://baddiary.com/web/product/tiny/202102/8b45849e16ac14dc279c038bb7a703a8.webp,,,,0,"rgb(0, 0, 0);",BOTTOM,팬츠,BOTTOM > 팬츠
,https://baddiary.com/product/%EC%96%BC%EB%A6%AC-%EB%A0%88%EC%A7%81%EA%B8%B0-%EB%B6%80%EC%B8%A0%EC%BB%B7-%EB%8D%B0%EB%8B%98-%ED%8C%AC%EC%B8%A0sl/24472/category/48/display/1/,,https://baddiary.com/web/product/tiny/202309/3cb01f860c936286e05b69e8b0e90bfe.webp,,,,0,"rgb(123, 173, 199);, rgb(83, 116, 166);",BOTTOM,팬츠,BOTTOM > 팬츠
,https://baddiary.com/product/%EB%B2%A0%EB%9F%B4-%EC%99%80%EC%9D%B4%EB%93%9C-%EC%A0%90%ED%94%84%EC%88%98%ED%8A%B8/23692/category/48/display/1/,,https://baddiary.com/web/product/tiny/202304/9efd4ebbb135edc115c9bce7a0da9751.webp,,,,0,"rgb(0, 0, 0);",BOTTOM,팬츠,BOTTOM > 팬츠
,https://baddiary.com/product/%EC%8A%AC%EB%A6%BC-%EC%84%B8%EB%AF%B8-%EB%B6%80%EC%B8%A0%EC%BB%B7-%EB%8D%B0%EB%8B%98-%ED%8C%AC%EC%B8%A0sl/20592/category/48/display/1/,,https://baddiary.com/web/product/tiny/202201/3630b8acc08ae752a6ceafe8c796d454.webp,,,,0,"rgb(24, 48, 184);, rgb(97, 205, 231);",BOTTOM,팬츠,BOTTOM > 팬츠
,https://baddiary.com/product/%EC%A4%91%EC%B2%AD-%EB%A1%B1-%EB%B6%80%EC%B8%A0%EC%BB%B7-%EB%8D%B0%EB%8B%98-%ED%8C%AC%EC%B8%A0sxl/19827/category/48/display/1/,,https://baddiary.com/web/product/tiny/202103/e83b6d6627290e5acd7c643539437275.webp,,,,0,"rgb(18, 92, 193);",BOTTOM,팬츠,BOTTOM > 팬츠
,https://baddiary.com/product/%EC%88%8F%EB%A1%B1-%EB%A7%A4%EC%A7%81-%ED%8C%AC%EC%B8%A0fl/19656/category/48/display/1/,,https://baddiary.com/web/product/tiny/202102/96dcd70ba312ff3c72083a213de4139f.webp,,,,0,"rgb(0, 0, 0);, rgb(215, 177, 112);, rgb(0, 0, 253);",BOTTOM,팬츠,BOTTOM > 팬츠
,https://baddiary.com/product/%EB%8B%88%ED%8A%B8%EB%B2%A0%EC%8A%A4%ED%8A%B8%ED%8C%AC%EC%B8%A0-%EC%84%B8%ED%8A%B8/18893/category/48/display/1/,,https://baddiary.com/web/product/tiny/202102/666a02661f7503bffd7a0eb5821bacf9.webp,,,,0,"rgb(0, 0, 0);, rgb(215, 177, 112);, rgb(169, 169, 169);",BOTTOM,팬츠,BOTTOM > 팬츠
,https://baddiary.com/product/%ED%9E%88%EB%93%A0%EB%B0%B4%EB%94%A9-%EB%A8%BC%ED%81%B4-%EB%B6%80%EC%B8%A0%EC%BB%B7-%EC%8A%AC%EB%9E%99%EC%8A%A4sl/22726/category/48/display/1/,,https://baddiary.com/web/product/tiny/202411/67ea3c492c3fab00849a1df1de9f4c5f.webp,,,,0,"rgb(0, 0, 0);, rgb(215, 177, 112);, rgb(255, 255, 255);",BOTTOM,팬츠,BOTTOM > 팬츠
,https://baddiary.com/product/%EC%AB%80%EB%93%9D-%EB%B6%80%EC%B8%A0%EC%BB%B7-%EC%8A%AC%EB%9E%99%EC%8A%A4sl/27436/category/48/display/1/,,https://baddiary.com/web/product/tiny/202410/12f15b7ba18af1dba66cf850ef9c5578.webp,,,,0,"rgb(0, 0, 0);, rgb(245, 241, 223);, rgb(122, 106, 83);",BOTTOM,팬츠,BOTTOM > 팬츠
,https://baddiary.com/product/%ED%94%8C%EB%9D%BC%EC%9B%8C-%ED%8C%A8%ED%84%B4-%EC%98%A4%EA%B0%84%EC%9E%90-%EC%8A%A4%EC%BB%A4%ED%8A%B8/28214/category/49/display/1/,,https://baddiary.com/web/product/tiny/202504/8885000ec8f91d81cfca67abd7cc49ac.webp,,,,0,"rgb(0, 0, 0);, rgb(226, 204, 165);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EC%84%B8%ED%8A%B8%ED%95%A0%EC%9D%B8%F0%9F%A4%8D-%EC%BD%94%EC%9D%B8-%EC%B2%B4%ED%81%AC-%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8-%EB%AA%BD%EA%B8%80-%ED%8D%BC%ED%94%84-%EB%B8%94%EB%9D%BC%EC%9A%B0%EC%8A%A4/26705/category/49/display/1/,,https://baddiary.com/web/product/tiny/202504/c9de20b2553c135743f312d4ad95eee3.webp,,,,0,,BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EC%84%B8%ED%8A%B8%ED%95%A0%EC%9D%B8%F0%9F%A4%8D-%EC%BD%94%EC%9D%B8-%EC%B2%B4%ED%81%AC-%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8-%EC%9C%A0%EB%84%A5-%EB%B2%84%ED%8A%BC-%EB%8B%88%ED%8A%B8-%EA%B0%80%EB%94%94%EA%B1%B4/26704/category/49/display/1/,,https://baddiary.com/web/product/tiny/202504/da26dd7b676f080577161005ce796f07.webp,,,,0,,BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EB%8B%A8%EB%8F%85-%EC%BD%94%EC%9D%B8-%EC%B2%B4%ED%81%AC-%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8sl/26663/category/49/display/1/,,https://baddiary.com/web/product/tiny/202407/b0df254d19b482c18c3b1bbb0ff8b9e5.webp,,,,0,"rgb(194, 15, 10);, rgb(0, 0, 0);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%ED%81%AC%EB%A0%88%EC%84%BC%ED%8A%B8-%ED%8C%A8%ED%84%B4-%EB%A7%9E%EC%A3%BC%EB%A6%84-%EC%8A%A4%EC%BB%A4%ED%8A%B8/28212/category/49/display/1/,,https://baddiary.com/web/product/tiny/202504/c4bf41658d974425784186e6a774b02b.webp,,,,0,"rgb(254, 255, 239);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%ED%94%84%EB%9E%91-%EB%A6%B0%EB%84%A8-%ED%8C%A8%ED%84%B4-%ED%94%8C%EB%A0%88%EC%96%B4-%EC%8A%A4%EC%BB%A4%ED%8A%B8/28207/category/49/display/1/,,https://baddiary.com/web/product/tiny/202504/6a4694d73a08ec1df735ae08f806084e.webp,,,,0,"rgb(17, 171, 24);, rgb(26, 35, 71);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EB%B3%B4%EB%84%A4%ED%8A%B8-%ED%8A%B8%EC%9C%84%EB%93%9C-%EC%9E%90%EC%BC%93%EC%8A%A4%EC%BB%A4%ED%8A%B8-%ED%88%AC%ED%94%BC%EC%8A%A4-%EC%84%B8%ED%8A%B8sl/28203/category/49/display/1/,,https://baddiary.com/web/product/tiny/202504/d624166e762d98709c495b46881e3d9a.webp,,,,0,"rgb(0, 0, 130);, rgb(0, 0, 0);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EB%A0%88%EB%93%9C%EC%8D%AC-%EC%B2%B4%ED%81%AC-%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8/28201/category/49/display/1/,,https://baddiary.com/web/product/tiny/202504/6e977a07585f6f969d4c66c16a2947e2.webp,,,,0,"rgb(194, 15, 10);, rgb(0, 0, 253);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/ss-%EB%AA%A8%EB%8D%98%EC%A6%88-h-%EC%8A%A4%EC%BB%A4%ED%8A%B8%EB%AF%B8%EB%8B%88%EB%AF%B8%EB%94%94%EB%A1%B1sl/23833/category/49/display/1/,,https://baddiary.com/web/product/tiny/202308/ba65161aee537fe772d598cfcae717b1.webp,,,,0,"rgb(0, 0, 0);, rgb(169, 182, 217);, rgb(237, 172, 154);, rgb(255, 255, 255);, rgb(255, 105, 180);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EC%84%B8%ED%8A%B8%ED%95%A0%EC%9D%B8%F0%9F%A4%8D-made-%ED%8F%AC%EB%A6%AC%EC%95%84-%ED%8D%BC%ED%94%84-%EB%B8%94%EB%9D%BC%EC%9A%B0%EC%8A%A4%ED%8F%AC%EB%A6%AC%EC%95%84-%EB%A1%B1-%ED%94%8C%EB%A0%88%EC%96%B4-%EC%8A%A4%EC%BB%A4%ED%8A%B8/26804/category/49/display/1/,,https://baddiary.com/web/product/tiny/202504/7b673ef0b2371c61853dce13d222bc40.webp,,,,0,,BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EB%8D%B0%EB%8B%98-%ED%94%8C%EB%A0%88%EC%96%B4-%EB%92%B7%EB%B0%B4%EB%94%A9-%EC%8A%A4%EC%BB%A4%ED%8A%B8/26057/category/49/display/1/,,https://baddiary.com/web/product/tiny/202404/21885ba6af5d20b6029a4e0d18132270.webp,,,,0,"rgb(97, 205, 231);, rgb(18, 92, 193);, rgb(1, 0, 140);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EB%B4%84-%ED%94%8C%EB%A0%88%EC%96%B4-%EC%8A%A4%EC%BB%A4%ED%8A%B8%EB%AF%B8%EB%94%94%EB%A1%B1sl/10605/category/49/display/1/,,https://baddiary.com/web/product/tiny/202503/2f8ac82e901bdd94cb4f9bd4035e8679.webp,,,,0,"rgb(0, 0, 0);, rgb(220, 191, 227);, rgb(219, 204, 186);, rgb(242, 239, 234);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EB%8D%B0%EC%9D%B4%EC%A7%80-%EC%9E%90%EC%88%98-%EB%A0%88%EC%9D%B4%EC%8A%A4-%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8/28177/category/49/display/1/,,https://baddiary.com/web/product/tiny/202504/1230769485f198a62146edcbfff9d025.webp,,,,0,"rgb(186, 192, 212);, rgb(232, 218, 199);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EC%83%B9%EB%8B%AC-%ED%8A%B8%EC%9C%84%EB%93%9C-%EC%88%8F-%EC%9E%90%EC%BC%93%EC%8A%A4%EC%BB%A4%ED%8A%B8-%EC%84%B8%ED%8A%B8/28166/category/49/display/1/,,https://baddiary.com/web/product/tiny/202504/88bf8619d8d858995599655176f07c29.webp,,,,0,"rgb(0, 0, 0);, rgb(254, 255, 239);, rgb(254, 192, 203);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EC%98%A4%EB%8D%B0%ED%8A%B8-%EC%83%A4-%EC%8A%A4%EC%BB%A4%ED%8A%B8%EC%96%91%EB%A9%B4%EA%B0%80%EB%8A%A5/25887/category/49/display/1/,,https://baddiary.com/web/product/tiny/202403/523340d7cb1e113a5059134c3353530c.webp,,,,0,"rgb(0, 0, 0);, rgb(254, 255, 239);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%ED%99%80%EB%93%9C-h-%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8sl/28164/category/49/display/1/,,https://baddiary.com/web/product/tiny/202504/8df5e74050f695b0c48b7e8bb6a1c48d.webp,,,,0,"rgb(0, 0, 0);, rgb(215, 177, 112);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EB%B8%8C%EB%A6%AC%EC%A6%88-%ED%95%80%ED%84%B1-%EC%A3%BC%EB%A6%84-%EC%8A%A4%EC%BB%A4%ED%8A%B8/28141/category/49/display/1/,,https://baddiary.com/web/product/tiny/202503/35ed58739fe3f09f3b5cfe9259e296f6.webp,,,,0,"rgb(187, 195, 199);, rgb(245, 241, 157);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/made-%EA%B5%BF%EC%83%B7-%EC%AB%80%ED%83%B1-%EB%A7%A4%EC%A7%81-%EC%8A%A4%EC%BB%A4%ED%8A%B8sl/24474/category/49/display/1/,,https://baddiary.com/web/product/tiny/202502/9033fd82f722de5c3983a0c56cd2de6b.webp,,,,0,"rgb(0, 0, 0);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%ED%8C%A8%ED%84%B4-%EC%98%A4%EA%B0%84%EC%9E%90-%ED%94%8C%EB%A0%88%EC%96%B4-%EC%8A%A4%EC%BB%A4%ED%8A%B8/28159/category/49/display/1/,,https://baddiary.com/web/product/tiny/202504/9dc5f07791190e4a4ce890718c4b1021.webp,,,,0,"rgb(154, 164, 201);, rgb(0, 0, 0);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EB%9F%AC%EC%8D%B8-%EB%8D%B0%EB%8B%98-%ED%94%8C%EB%A0%88%EC%96%B4-%EC%8A%A4%EC%BB%A4%ED%8A%B8sl/25815/category/49/display/1/,,https://baddiary.com/web/product/tiny/202403/0d3112632d412ad2b9a87118fb4c2a59.webp,,,,0,"rgb(97, 205, 231);, rgb(1, 0, 140);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EB%A3%A8%EC%94%A8-%EB%B2%84%ED%8A%BC-%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8/25962/category/49/display/1/,,https://baddiary.com/web/product/tiny/202403/cf3e1687cd7d1b1c2ac34509d8db664e.webp,,,,0,"rgb(230, 35, 0);, rgb(149, 199, 157);, rgb(211, 173, 219);, rgb(254, 255, 239);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EB%8D%B0%EC%9D%B4%EB%A6%BD-%ED%94%8C%EB%A0%88%EC%96%B4-%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8/28132/category/49/display/1/,,https://baddiary.com/web/product/tiny/202503/88af7263afba48421236bf54fa89b3ea.webp,,,,0,"rgb(0, 0, 0);, rgb(189, 174, 151);, rgb(235, 232, 232);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/made-%EC%8A%AC%EB%A6%BC-h-%EC%8A%A4%EC%BB%A4%ED%8A%B8%EA%B8%B0%EB%B3%B8%EB%A1%B1sl/17534/category/49/display/1/,,https://baddiary.com/web/product/tiny/202502/16d2850f7b6c7b127375c89bc4f6587c.webp,,,,0,"rgb(254, 255, 239);, rgb(219, 211, 168);, rgb(128, 118, 67);, rgb(0, 0, 0);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EC%95%84%EB%A5%B4%EC%BD%94-%ED%8A%B8%EC%9C%84%EB%93%9C-%EC%88%8F-%EC%9E%90%EC%BC%93%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8-%ED%88%AC%ED%94%BC%EC%8A%A4-%EC%84%B8%ED%8A%B8sl/27265/category/49/display/1/,,https://baddiary.com/web/product/tiny/202409/d0eb3277aeeb515c79ba96fcd4abac33.webp,,,,0,"rgb(0, 0, 130);, rgb(0, 0, 0);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/soft-ver-%EC%8B%9C%EC%A6%88%EC%B9%B4-%ED%95%80%ED%84%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8/28027/category/49/display/1/,,https://baddiary.com/web/product/tiny/202502/1c8c94b5e9be896145278f511934295e.webp,,,,0,"rgb(0, 0, 0);, rgb(28, 31, 82);, rgb(227, 209, 173);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EA%B0%80%EB%93%A0%EB%B7%B0-%ED%94%8C%EB%A0%88%EC%96%B4-%EC%8A%A4%EC%BB%A4%ED%8A%B8/28168/category/49/display/1/,,https://baddiary.com/web/product/tiny/202504/c1f3583395239cd0deddbfea149df28a.webp,,,,0,"rgb(0, 0, 130);, rgb(254, 255, 239);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EB%B2%84%ED%8A%BC-%EB%B0%98%ED%8C%94-%EB%8B%88%ED%8A%B8%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8-%ED%88%AC%ED%94%BC%EC%8A%A4-%EC%84%B8%ED%8A%B8/25944/category/49/display/1/,,https://baddiary.com/web/product/tiny/202403/6018786dfab8936a145e832b422c807e.webp,,,,0,"rgb(0, 0, 0);, rgb(254, 255, 239);, rgb(254, 192, 203);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EC%B9%B8%ED%83%80-%EC%BD%94%ED%8A%BC-%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8%EB%B2%A8%ED%8A%B8set/27901/category/49/display/1/,,https://baddiary.com/web/product/tiny/202501/00b90648367d1152555c6edd863499c9.webp,,,,0,"rgb(0, 0, 0);, rgb(215, 177, 112);, rgb(254, 255, 239);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EC%A7%80%EB%8B%88%EC%95%84-%ED%94%8C%EB%9D%BC%EC%9B%8C-%ED%8C%A8%ED%84%B4-%EC%8A%A4%EC%BB%A4%ED%8A%B8/28198/category/49/display/1/,,https://baddiary.com/web/product/tiny/202504/696fea983af8a609512fba909b8bc14d.webp,,,,0,"rgb(254, 255, 239);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%ED%83%80%EB%A0%8C-%EC%A3%BC%EB%A6%84-h-%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8/28196/category/49/display/1/,,https://baddiary.com/web/product/tiny/202504/e72ceed93af23c71c150173bb52602e8.webp,,,,0,"rgb(0, 0, 0);, rgb(254, 255, 239);, rgb(254, 192, 203);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EC%9C%A0%EB%85%B8-%EB%B0%94%EC%8A%A4%EB%9D%BD-%EB%9E%A9-%EC%B9%98%EB%A7%88-%EB%B0%94%EC%A7%80/26236/category/49/display/1/,,https://baddiary.com/web/product/tiny/202407/5f911f60be0708e2db95dd65e416ecb4.webp,,,,0,"rgb(0, 0, 0);, rgb(215, 177, 112);, rgb(255, 248, 227);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EB%B0%80%EB%A1%9C%EB%82%98-%ED%94%8C%EB%9D%BC%EC%9B%8C-%ED%8C%A8%ED%84%B4-%EC%8A%A4%EC%BB%A4%ED%8A%B8/28193/category/49/display/1/,,https://baddiary.com/web/product/tiny/202504/ce9e3bf53a243b460882bce264693b57.webp,,,,0,"rgb(254, 255, 239);, rgb(0, 0, 0);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EB%B0%B0%EC%83%89-%EC%98%A4%EA%B0%84%EC%9E%90-%ED%94%8C%EB%A0%88%EC%96%B4-%EC%8A%A4%EC%BB%A4%ED%8A%B8/27934/category/49/display/1/,,https://baddiary.com/web/product/tiny/202502/64ff567631026d39228686ca8460888f.webp,,,,0,"rgb(215, 177, 112);, rgb(0, 0, 0);, rgb(209, 155, 155);, rgb(254, 255, 239);, rgb(207, 172, 201);, rgb(162, 187, 222);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EC%97%98%EB%8D%94-%ED%94%8C%EB%A6%AC%EC%B8%A0-%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8sl/25646/category/49/display/1/,,https://baddiary.com/web/product/tiny/202402/ae9f77e6cde58eba629201c4223fe86f.webp,,,,0,"rgb(0, 0, 0);, rgb(215, 177, 112);, rgb(254, 255, 239);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EC%BD%94%ED%8A%BC-%EB%AF%B8%EB%8B%88-%EC%8A%A4%EC%BB%A4%ED%8A%B8sl/25997/category/49/display/1/,,https://baddiary.com/web/product/tiny/202404/c3297f56302fec863482feb7b9d10301.webp,,,,0,"rgb(0, 0, 0);, rgb(215, 177, 112);, rgb(254, 255, 239);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/made-%ED%8F%AC%EB%A6%AC%EC%95%84-%EB%A1%B1-%ED%94%8C%EB%A0%88%EC%96%B4-%EC%8A%A4%EC%BB%A4%ED%8A%B8sl/26785/category/49/display/1/,,https://baddiary.com/web/product/tiny/202407/f4efb695eb971d0deffaa073d92ea2e6.webp,,,,0,"rgb(201, 195, 179);, rgb(39, 40, 79);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EC%97%90%EC%9D%B4%ED%94%8C-%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8%EB%B2%A8%ED%8A%B8set/26178/category/49/display/1/,,https://baddiary.com/web/product/tiny/202404/8c23a87d52ff445f8fd3b75bd9b007dc.webp,,,,0,"rgb(0, 0, 0);, rgb(215, 177, 112);, rgb(254, 255, 239);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EB%8B%A8%EB%8F%85-%EC%95%84%EC%9A%B0%EB%A3%B8-%EC%A7%84%EC%A3%BC-%EC%9E%90%EC%BC%93%EC%8A%A4%EC%BB%A4%ED%8A%B8-%ED%88%AC%ED%94%BC%EC%8A%A4-%EC%84%B8%ED%8A%B8sl/28112/category/49/display/1/,,https://baddiary.com/web/product/tiny/202503/0d0813c6d64127d1c622a7cabad85126.webp,,,,0,"rgb(11, 34, 79);, rgb(249, 250, 218);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%ED%8D%BC%ED%93%B8-%ED%8A%B8%EC%9C%84%EB%93%9C-%EC%88%8F-%EC%9E%90%EC%BC%93%EC%8A%A4%EC%BB%A4%ED%8A%B8-%ED%88%AC%ED%94%BC%EC%8A%A4-%EC%84%B8%ED%8A%B8sl/28093/category/49/display/1/,,https://baddiary.com/web/product/tiny/202503/3857201779cfddbbfb44dc9b5e176fb3.webp,,,,0,"rgb(240, 238, 218);, rgb(0, 0, 130);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EB%B2%A0%EC%98%A4-%ED%95%80%ED%84%B1-%ED%94%8C%EB%A0%88%EC%96%B4-%EC%8A%A4%EC%BB%A4%ED%8A%B8/23324/category/49/display/1/,,https://baddiary.com/web/product/tiny/202501/eedd95704811a5e7348f9a9bbf7147ef.webp,,,,0,"rgb(254, 255, 239);, rgb(254, 192, 203);, rgb(226, 204, 165);, rgb(132, 94, 34);, rgb(0, 0, 0);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EB%A3%AC-%EC%BD%94%ED%8A%BC-%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8/28165/category/49/display/1/,,https://baddiary.com/web/product/tiny/202504/e24237573d1da7466cbccdac58ee1e7f.webp,,,,0,"rgb(20, 28, 51);, rgb(254, 255, 239);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EB%A1%9C%EC%98%A8-h-%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8%EB%B2%A8%ED%8A%B8set/23978/category/49/display/1/,,https://baddiary.com/web/product/tiny/202306/61bbc9fb44aeed564c774677cf6e51a9.webp,,,,0,"rgb(0, 0, 0);, rgb(188, 214, 178);, rgb(254, 255, 239);, rgb(232, 193, 211);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%ED%94%84%EB%A9%94%EB%9D%BC-h-%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8%EB%B2%A8%ED%8A%B8set/22566/category/49/display/1/,,https://baddiary.com/web/product/tiny/202308/223e2e36d7d00859f0efe809dd7eb0df.webp,,,,0,"rgb(0, 0, 0);, rgb(80, 23, 4);, rgb(215, 177, 112);, rgb(71, 71, 71);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%ED%82%A4%EC%8A%A4%EB%A7%81-%EC%89%AC%ED%8F%B0-%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8/26033/category/49/display/1/,,https://baddiary.com/web/product/tiny/202404/8e558ddf15626b048fb26f70bd63a2c8.webp,,,,0,"rgb(0, 0, 0);, rgb(174, 217, 176);, rgb(255, 255, 255);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%ED%94%8C%EB%9D%BC%EC%9B%8C-%EB%A0%88%EC%9D%B4%EC%8A%A4-%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8/28136/category/49/display/1/,,https://baddiary.com/web/product/tiny/202503/c9a496d25ddd376e0bb4672e98f92e31.webp,,,,0,"rgb(0, 0, 0);, rgb(245, 245, 226);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EB%B0%80%ED%82%A4-%EC%83%88%ED%8B%B4-%EB%9D%BC%EC%9D%B8-%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8/28115/category/49/display/1/,,https://baddiary.com/web/product/tiny/202503/6b2dd066cec7993a7cf39f3d4b3758d8.webp,,,,0,"rgb(0, 0, 0);, rgb(255, 255, 255);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EB%9D%BC%EB%B9%84%EC%97%94-%ED%8A%B8%EC%9C%84%EB%93%9C-%EC%9E%90%EC%BC%93%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8-%ED%88%AC%ED%94%BC%EC%8A%A4-%EC%84%B8%ED%8A%B8/28120/category/49/display/1/,,https://baddiary.com/web/product/tiny/202503/d3af3ddf630852ed7b56a37a4b82fcd8.webp,,,,0,"rgb(245, 245, 177);, rgb(0, 0, 0);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EB%A7%88%EB%A6%B4-%EB%A0%88%EC%9D%B4%EC%8A%A4-%EC%83%A4-%EC%8A%A4%EC%BB%A4%ED%8A%B8/28106/category/49/display/1/,,https://baddiary.com/web/product/tiny/202503/2cad3aab443cb0a103c973956a9c9627.webp,,,,0,"rgb(0, 0, 0);, rgb(235, 216, 193);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EB%9D%BC%ED%94%84%EB%A0%88%EB%A5%B4-%ED%8E%98%ED%94%8C%EB%9F%BC-%EC%9E%90%EC%BC%93%EC%8A%A4%EC%BB%A4%ED%8A%B8-%ED%88%AC%ED%94%BC%EC%8A%A4-%EC%84%B8%ED%8A%B8sl/28125/category/49/display/1/,,https://baddiary.com/web/product/tiny/202503/9166c84158a46f001a7fe8228f0bba57.webp,,,,0,"rgb(165, 201, 185);, rgb(209, 180, 142);, rgb(0, 0, 0);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EB%A0%88%EC%9D%B4%EC%8A%A4-%EC%89%AC%ED%8F%B0-%EB%B0%B0%EC%83%89-%EC%8A%A4%EC%BB%A4%ED%8A%B8/28021/category/49/display/1/,,https://baddiary.com/web/product/tiny/202502/c17c02bb17a9234b57d10b180f68bac6.webp,,,,0,"rgb(0, 0, 0);, rgb(254, 255, 239);, rgb(247, 184, 161);, rgb(107, 110, 92);",BOTTOM,스커트,BOTTOM > 스커트
,https://baddiary.com/product/%EC%8A%A4%EB%AA%A8%EC%96%B4-%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8%EB%B2%A8%ED%8A%B8%EC%A6%9D%EC%A0%95/28109/category/49/display/1/,,https://baddiary.com/web/product/tiny/202503/41adde2d73f9751f487f2de74c306673.webp,,,,0,"rgb(0, 0, 0);, rgb(215, 177, 112);",BOTTOM,스커트,BOTTOM > 스커트
